"id","Season","Daynum","ID_SeasonTeam1","Team1","ID_SeasonTeam2","Team2","Seed_num_Team1","Seed_Pre_Team1","Seed_Diff_Team1","Seed_num_Team2","Seed_Pre_Team2","Seed_Diff_Team2","Seed_Diff","Games_Team1","Games_won_Team1","Winning_percent_Team1","Score_avg_Team1","Score_avg_opp_Team1","Score_avg_diff_Team1","Overtime_Team1","Overtime_won_prob_Team1","Home_won_prob_Team1","Away_won_prob_Team1","Neutral_won_prob_Team1","FGM_avg_Team1","FGA_avg_Team1","FGP_Team1","FGP_opp_Team1","FGP_diff_Team1","FGM3_avg_Team1","FGA3_avg_Team1","FGP3_Team1","FGP3_opp_Team1","FGP3_diff_Team1","FTM_avg_Team1","FTA_avg_Team1","FTP_Team1","FTP_opp_Team1","FTP_diff_Team1","OR_avg_Team1","OR_avg_opp_Team1","DR_avg_Team1","DR_avg_opp_Team1","TR_avg_Team1","TR_avg_opp_Team1","TR_avg_diff_Team1","OR_percent_Team1","AST_avg_Team1","AST_avg_opp_Team1","TO_avg_Team1","TO_avg_opp_Team1","AST_to_TO_Team1","AST_to_SCORE_Team1","STL_avg_Team1","STL_to_TO_Team1","BLK_avg_Team1","PF_avg_Team1","PF_avg_opp_Team1","EFF_Team1","Games_Team2","Games_won_Team2","Winning_percent_Team2","Score_avg_Team2","Score_avg_opp_Team2","Score_avg_diff_Team2","Overtime_Team2","Overtime_won_prob_Team2","Home_won_prob_Team2","Away_won_prob_Team2","Neutral_won_prob_Team2","FGM_avg_Team2","FGA_avg_Team2","FGP_Team2","FGP_opp_Team2","FGP_diff_Team2","FGM3_avg_Team2","FGA3_avg_Team2","FGP3_Team2","FGP3_opp_Team2","FGP3_diff_Team2","FTM_avg_Team2","FTA_avg_Team2","FTP_Team2","FTP_opp_Team2","FTP_diff_Team2","OR_avg_Team2","OR_avg_opp_Team2","DR_avg_Team2","DR_avg_opp_Team2","TR_avg_Team2","TR_avg_opp_Team2","TR_avg_diff_Team2","OR_percent_Team2","AST_avg_Team2","AST_avg_opp_Team2","TO_avg_Team2","TO_avg_opp_Team2","AST_to_TO_Team2","AST_to_SCORE_Team2","STL_avg_Team2","STL_to_TO_Team2","BLK_avg_Team2","PF_avg_Team2","PF_avg_opp_Team2","EFF_Team2","Result","Winning_percent_diff","Score_avg_diff","Score_avg_opp_diff","Score_avg_diff_diff","Overtime_won_prob_diff","Home_won_prob_diff","Away_won_prob_diff","Neutral_won_prob_diff","FGP_diff","FGP_opp_diff","FGP_diff_diff","FGP3_diff","FGP3_opp_diff","FGP3_diff_diff","FTP_diff","FTP_opp_diff","FTP_diff_diff","OR_diff","OR_opp_diff","DR_diff","DR_opp_diff","TR_diff","TR_opp_diff","TR_diff_diff","OR_percent_diff","AST_diff","AST_opp_diff","TO_diff","TO_opp_diff","AST_to_TO_diff","AST_to_SCORE_diff","STL_diff","STL_to_TO_diff","BLK_diff","PF_diff","PF_opp_diff","EFF_diff"
"2005_1153_1246",2005,138,"2005_1153",1153,"2005_1246",1246,7,4,-3,2,1,-1,-5,31,24,0.774193548387097,76.4193548387097,64.4193548387097,12,2,0.5,0.882352941176471,0.666666666666667,0.6,25.5483870967742,58.2258064516129,0.438781163434903,0.370526315789474,0.0682548476454293,6.61290322580645,19.0322580645161,0.347457627118644,0.341158059467919,0.00629956765072548,18.7096774193548,27,0.692951015531661,0.668468468468468,0.0244825470631923,14.3870967741935,14.5483870967742,27.0645161290323,21.8387096774194,41.4516129032258,36.3870967741936,5.06451612903226,0.347081712062257,15,11.0645161290323,13.4516129032258,14.2903225806452,1.11510791366906,0.196285352469396,5.48387096774194,0.407673860911271,6.87096774193548,17.6774193548387,22.1935483870968,107.387096774194,30,25,0.833333333333333,73.7333333333333,61.9,11.8333333333333,1,1,0.933333333333333,0.7,0.8,26.5,57.7333333333333,0.459006928406467,0.40418977202711,0.0548171563793562,6.53333333333333,19.3333333333333,0.337931034482759,0.324546952224053,0.013384082258706,14.2,21.4,0.663551401869159,0.697394789579158,-0.0338433877099995,12.7,11.7333333333333,22.9,22.2,35.6,33.9333333333333,1.66666666666666,0.356741573033708,15.2666666666667,11.1333333333333,13.0333333333333,18.1333333333333,1.17135549872123,0.207052441229656,9.4,0.721227621483376,4.43333333333333,16.8,18.4333333333333,101.366666666667,"Lose",-0.0591397849462361,2.68602150537639,-2.5193548387097,0.1666666666667,-0.5,-0.050980392156862,-0.033333333333333,-0.2,-0.020225764971564,0.033663456237636,0.0134376912660731,0.00952659263588496,-0.016611107243866,-0.00708451460798052,0.0293996136625021,0.02892632111069,0.0583259347731918,1.6870967741935,-2.8150537634409,4.1645161290323,0.361290322580601,5.8516129032258,-2.4537634408603,3.3978494623656,-0.009659860971451,-0.266666666666699,0.0688172043010002,-0.418279569892501,3.8430107526881,-0.05624758505217,-0.01076708876026,-3.91612903225806,-0.313553760572105,2.43763440860215,-0.8774193548387,3.7602150537635,6.02043010752701
"2005_1228_1257",2005,152,"2005_1228",1228,"2005_1257",1257,1,5,4,4,10,6,3,33,32,0.96969696969697,77.4242424242424,60.1212121212121,17.3030303030303,1,1,1,0.888888888888889,1,28.1515151515152,57.6060606060606,0.488690163072067,0.411597498578738,0.0770926644933294,8.6969696969697,21.7878787878788,0.399165507649513,0.36279926335175,0.0363662442977636,12.4242424242424,17.1515151515152,0.724381625441696,0.662109375,0.062272250441696,10.969696969697,10.2727272727273,23.3939393939394,20.5151515151515,34.3636363636364,30.7878787878788,3.57575757575757,0.319223985890653,18.5757575757576,12.3030303030303,11.1212121212121,15.3030303030303,1.67029972752044,0.239921722113503,7.63636363636364,0.686648501362398,3.42424242424242,15.5151515151515,15.5454545454545,105.575757575758,31,27,0.870967741935484,80.5483870967742,62.6451612903226,17.9032258064516,0,0.870967741935484,0.882352941176471,0.9,0.75,26.5483870967742,57.1290322580645,0.464709203839639,0.3770207852194,0.087688418620239,9.64516129032258,23.9032258064516,0.403508771929825,0.310618066561014,0.0928907053688103,17.8064516129032,24.4516129032258,0.728232189973615,0.666666666666667,0.061565523306948,12.7096774193548,12.5161290322581,26.4193548387097,21.1290322580645,39.1290322580645,33.6451612903226,5.48387096774194,0.324814509480627,15.9354838709677,11.3548387096774,14.3870967741935,17.1612903225806,1.10762331838565,0.197837404885863,9.06451612903226,0.630044843049327,3.93548387096774,18.5806451612903,20.8064516129032,110.290322580645,"Win",0.098729227761486,-3.12414467253181,2.52394916911049,-0.6001955034213,0.129032258064516,0.117647058823529,-0.0111111111111111,0.25,0.023980959232428,-0.034576713359338,-0.0105957541269096,-0.00434326428031201,-0.052181196790736,-0.0565244610710467,-0.00385056453191901,0.00455729166666696,0.000706727134748002,-1.7399804496578,2.2434017595308,-3.0254154447703,0.613880742912997,-4.7653958944281,2.8572825024438,-1.90811339198437,-0.00559052358997403,2.6402737047899,-0.948191593352899,3.2658846529814,1.8582600195503,0.56267640913479,0.04208431722764,-1.42815249266862,0.056603658313071,-0.51124144672532,3.0654936461388,-5.2609970674487,-4.71456500488699
"2005_1210_1257",2005,139,"2005_1210",1210,"2005_1257",1257,5,3,-2,4,10,6,-1,30,19,0.633333333333333,74.5666666666667,66.3,8.26666666666667,2,0.5,0.8,0.4,0.6,26.7,58.9333333333333,0.453054298642534,0.385352112676056,0.0677021859664776,5.9,17.9333333333333,0.328996282527881,0.30794701986755,0.0210492626603314,15.2666666666667,22.2333333333333,0.686656671664168,0.663109756097561,0.0235469155666069,12.7666666666667,13.2333333333333,26.7,23.4,39.4666666666667,36.6333333333333,2.83333333333334,0.32347972972973,14.9666666666667,12.4333333333333,15.3,15.7,0.978213507625272,0.200715243629861,8.26666666666667,0.540305010893246,5.3,20.1333333333333,20.5,102,31,27,0.870967741935484,80.5483870967742,62.6451612903226,17.9032258064516,0,0.870967741935484,0.882352941176471,0.9,0.75,26.5483870967742,57.1290322580645,0.464709203839639,0.3770207852194,0.087688418620239,9.64516129032258,23.9032258064516,0.403508771929825,0.310618066561014,0.0928907053688103,17.8064516129032,24.4516129032258,0.728232189973615,0.666666666666667,0.061565523306948,12.7096774193548,12.5161290322581,26.4193548387097,21.1290322580645,39.1290322580645,33.6451612903226,5.48387096774194,0.324814509480627,15.9354838709677,11.3548387096774,14.3870967741935,17.1612903225806,1.10762331838565,0.197837404885863,9.06451612903226,0.630044843049327,3.93548387096774,18.5806451612903,20.8064516129032,110.290322580645,"Lose",-0.237634408602151,-5.9817204301075,-3.6548387096774,-9.63655913978493,-0.370967741935484,-0.082352941176471,-0.5,-0.15,-0.011654905197105,-0.00833132745665599,-0.0199862326537614,-0.074512489401944,0.00267104669346396,-0.0718414427084789,-0.0415755183094471,0.00355691056910601,-0.0380186077403411,0.0569892473118987,-0.717204301075201,0.280645161290298,-2.2709677419355,0.337634408602199,-2.9881720430107,-2.6505376344086,-0.00133477975089702,-0.968817204300999,-1.0784946236559,-0.912903225806501,1.4612903225806,-0.129409810760378,0.00287783874399802,-0.797849462365591,-0.0897398321560809,1.36451612903226,-1.552688172043,-0.306451612903199,-8.290322580645
"2005_1181_1277",2005,144,"2005_1181",1181,"2005_1277",1277,1,1,0,5,7,2,4,30,25,0.833333333333333,79.7666666666667,65.8,13.9666666666667,1,0,0.933333333333333,0.555555555555556,1,26.5333333333333,59.1666666666667,0.448450704225352,0.392446633825944,0.056004070399408,8.96666666666667,23.3,0.38483547925608,0.303191489361702,0.081643989894378,17.7333333333333,24.9,0.712182061579652,0.718381112984823,-0.00619905140517085,13.5,14.6,24.9333333333333,22.1,38.4333333333333,36.7,1.73333333333333,0.351257588898526,13.2,9.9,13.6,15.8,0.970588235294118,0.165482657751776,8.76666666666667,0.644607843137255,6.86666666666667,18.4333333333333,21.0666666666667,107.966666666667,28,22,0.785714285714286,78.0714285714286,63.3571428571429,14.7142857142857,1,0,0.933333333333333,0.666666666666667,0.5,27.7142857142857,55.8928571428571,0.495846645367412,0.42986741102582,0.0659792343415922,6.85714285714286,19.0357142857143,0.360225140712946,0.356701030927835,0.00352410978511053,15.7857142857143,20.3571428571429,0.775438596491228,0.656583629893238,0.11885496659799,11.8571428571429,9.14285714285714,24.1785714285714,18.75,36.0357142857143,27.8928571428571,8.14285714285714,0.329038652130823,17.8571428571429,12.3571428571429,13.8571428571429,15.5714285714286,1.28865979381443,0.228728270814273,7.71428571428571,0.556701030927835,2.67857142857143,19.2857142857143,18.3571428571429,104.892857142857,"Lose",0.047619047619047,1.6952380952381,-2.4428571428571,-0.747619047618999,0,0,-0.111111111111111,0.5,-0.04739594114206,0.037420777199876,-0.00997516394218419,0.024610338543134,0.053509541566133,0.0781198801092675,-0.063256534911576,-0.0617974830915849,-0.125054018003161,1.6428571428571,-5.45714285714286,0.754761904761903,-3.35,2.397619047619,-8.8071428571429,-6.40952380952381,0.022218936767703,-4.6571428571429,2.4571428571429,0.257142857142901,-0.228571428571401,-0.318071558520312,-0.063245613062497,1.05238095238096,0.0879068122094201,4.18809523809524,0.852380952380997,2.7095238095238,3.07380952381
"2005_1246_1277",2005,146,"2005_1246",1246,"2005_1277",1277,2,1,-1,5,7,2,3,30,25,0.833333333333333,73.7333333333333,61.9,11.8333333333333,1,1,0.933333333333333,0.7,0.8,26.5,57.7333333333333,0.459006928406467,0.40418977202711,0.0548171563793562,6.53333333333333,19.3333333333333,0.337931034482759,0.324546952224053,0.013384082258706,14.2,21.4,0.663551401869159,0.697394789579158,-0.0338433877099995,12.7,11.7333333333333,22.9,22.2,35.6,33.9333333333333,1.66666666666666,0.356741573033708,15.2666666666667,11.1333333333333,13.0333333333333,18.1333333333333,1.17135549872123,0.207052441229656,9.4,0.721227621483376,4.43333333333333,16.8,18.4333333333333,101.366666666667,28,22,0.785714285714286,78.0714285714286,63.3571428571429,14.7142857142857,1,0,0.933333333333333,0.666666666666667,0.5,27.7142857142857,55.8928571428571,0.495846645367412,0.42986741102582,0.0659792343415922,6.85714285714286,19.0357142857143,0.360225140712946,0.356701030927835,0.00352410978511053,15.7857142857143,20.3571428571429,0.775438596491228,0.656583629893238,0.11885496659799,11.8571428571429,9.14285714285714,24.1785714285714,18.75,36.0357142857143,27.8928571428571,8.14285714285714,0.329038652130823,17.8571428571429,12.3571428571429,13.8571428571429,15.5714285714286,1.28865979381443,0.228728270814273,7.71428571428571,0.556701030927835,2.67857142857143,19.2857142857143,18.3571428571429,104.892857142857,"Lose",0.047619047619047,-4.33809523809529,1.4571428571429,-2.8809523809524,1,0,0.033333333333333,0.3,-0.036839716960945,0.02567763899871,-0.011162077962236,-0.022294106230187,0.032154078703782,0.00985997247359547,-0.111887194622069,-0.04081115968592,-0.15269835430799,0.842857142857099,-2.59047619047616,-1.2785714285714,-3.45,-0.435714285714297,-6.0404761904762,-6.47619047619048,0.027702920902885,-2.5904761904762,1.2238095238096,0.823809523809601,-2.5619047619047,-0.1173042950932,-0.021675829584617,1.68571428571429,0.164526590555541,1.7547619047619,2.4857142857143,0.0761904761904013,-3.52619047619
"2005_1235_1278",2005,137,"2005_1235",1235,"2005_1278",1278,9,20,11,8,20,12,-1,29,18,0.620689655172414,68.3793103448276,64.1379310344828,4.24137931034483,3,0.666666666666667,0.8125,0.363636363636364,0.5,25.2413793103448,57.2413793103448,0.440963855421687,0.415422885572139,0.0255409698495475,3.68965517241379,12.5862068965517,0.293150684931507,0.310015898251192,-0.0168652133196855,14.2068965517241,20.551724137931,0.691275167785235,0.682572614107884,0.00870255367735107,11.7586206896552,11.7586206896552,23.2068965517241,23.7586206896552,34.9655172413793,35.5172413793103,-0.551724137931032,0.33629191321499,14.2413793103448,14.5172413793103,12.9310344827586,17.3793103448276,1.10133333333333,0.208270297528996,9.48275862068965,0.733333333333333,3.79310344827586,16.6896551724138,17.4827586206897,92.2758620689655,31,21,0.67741935483871,68.4516129032258,62.8387096774194,5.61290322580646,1,1,0.823529411764706,0.555555555555556,0.4,24.1935483870968,53.0322580645161,0.456204379562044,0.42400482509047,0.0321995544715734,5.32258064516129,14.9677419354839,0.355603448275862,0.317518248175183,0.0380852001006795,14.741935483871,20.8387096774194,0.707430340557275,0.707692307692308,-0.000261967135032237,11.3870967741935,10.6774193548387,22.4838709677419,20.5483870967742,33.8709677419355,31.2258064516129,2.64516129032258,0.336190476190476,14.3548387096774,13.2258064516129,16.1290322580645,17.2903225806452,0.89,0.209707822808671,9.12903225806452,0.566,4.64516129032258,15.9032258064516,18.9354838709677,91.5806451612903,"Win",-0.0567296996662959,-0.0723025583981922,-1.2992213570634,-1.37152391546163,-0.333333333333333,-0.011029411764706,-0.191919191919192,0.1,-0.015240524140357,0.00858193951833097,-0.0066585846220259,-0.062452763344355,0.00750234992399096,-0.054950413420365,-0.01615517277204,0.025119693584424,0.00896452081238331,0.371523915461699,-1.0812013348165,0.723025583982199,-3.210233592881,1.0945494994438,-4.2914349276974,-3.19688542825361,0.000101437024514039,-0.1134593993326,-1.2914349276974,3.1979977753059,-0.0889877641824022,0.21133333333333,-0.001437525279675,0.35372636262513,0.167333333333333,-0.85205784204672,-0.786429365962201,-1.452725250278,0.695216907675189
"2005_1181_1280",2005,139,"2005_1181",1181,"2005_1280",1280,1,1,0,9,2,-7,8,30,25,0.833333333333333,79.7666666666667,65.8,13.9666666666667,1,0,0.933333333333333,0.555555555555556,1,26.5333333333333,59.1666666666667,0.448450704225352,0.392446633825944,0.056004070399408,8.96666666666667,23.3,0.38483547925608,0.303191489361702,0.081643989894378,17.7333333333333,24.9,0.712182061579652,0.718381112984823,-0.00619905140517085,13.5,14.6,24.9333333333333,22.1,38.4333333333333,36.7,1.73333333333333,0.351257588898526,13.2,9.9,13.6,15.8,0.970588235294118,0.165482657751776,8.76666666666667,0.644607843137255,6.86666666666667,18.4333333333333,21.0666666666667,107.966666666667,32,22,0.6875,72.4375,66,6.4375,0,0.6875,0.846153846153846,0.5,0.666666666666667,25.5625,57.46875,0.444806960304513,0.411016949152542,0.0337900111519709,5.8125,17.5,0.332142857142857,0.317715959004392,0.0144268981384648,15.5,23.28125,0.665771812080537,0.667315175097276,-0.0015433630167393,14.5,11.03125,26.46875,21.09375,40.96875,32.125,8.84375,0.353928299008391,14.15625,13.625,15.125,13.6875,0.935950413223141,0.195427092320966,6.9375,0.458677685950413,3.21875,15.4375,18.8125,98.46875,"Win",0.145833333333333,7.32916666666669,0.200000000000003,7.5291666666667,-0.6875,0.087179487179487,0.055555555555556,0.333333333333333,0.00364374392083899,0.018570315326598,0.0222140592474371,0.052692622113223,0.01452446964269,0.0672170917559132,0.046410249499115,-0.051065937887547,-0.00465568838843155,-1,-3.56875,-1.5354166666667,-1.00625,-2.5354166666667,-4.575,-7.11041666666667,-0.00267071010986503,-0.956250000000001,3.725,1.525,-2.1125,0.034637822070977,-0.02994443456919,1.82916666666667,0.185930157186842,3.64791666666667,-2.9958333333333,2.2541666666667,9.497916666667
"2005_1163_1301",2005,139,"2005_1163",1163,"2005_1301",1301,2,2,0,10,3,-7,8,29,22,0.758620689655172,78.6206896551724,66.7586206896552,11.8620689655172,2,0.5,0.823529411764706,0.7,0.5,27.9655172413793,60.7586206896552,0.460272417707151,0.378947368421053,0.0813250492860983,5.13793103448276,14.6206896551724,0.351415094339623,0.297077922077922,0.0543371722617006,17.551724137931,25.1724137931034,0.697260273972603,0.656184486373166,0.0410757875994372,15.6896551724138,13.6896551724138,30.448275862069,21.0344827586207,46.1379310344828,34.7241379310345,11.4137931034483,0.340059790732436,17.4137931034483,14.2413793103448,15.2068965517241,12.4827586206897,1.14512471655329,0.221491228070175,6.17241379310345,0.405895691609977,9.13793103448276,15.8275862068966,20.0689655172414,117.103448275862,32,19,0.59375,73.84375,66.375,7.46875,0,0.59375,0.647058823529412,0.454545454545455,0.75,25.1875,54.875,0.458997722095672,0.432084309133489,0.0269134129621825,8.46875,22.9375,0.369209809264305,0.349809885931559,0.0193999233327463,15,21.5625,0.695652173913043,0.69047619047619,0.00517598343685299,11.09375,12.09375,21.4375,22.21875,32.53125,34.3125,-1.78125,0.341018251681076,15.3125,11.78125,12.28125,15.09375,1.24681933842239,0.207363520947948,7.0625,0.575063613231552,4.34375,18.84375,19.9375,97.6875,"Lose",0.164870689655172,4.7769396551724,-0.383620689655203,4.3933189655172,-0.09375,0.176470588235294,0.245454545454545,-0.25,0.00127469561147897,0.053136940712436,0.0544116363239158,-0.017794714924682,0.052731963853637,0.0349372489289543,0.00160810005956002,0.0342917041030241,0.0358998041625842,4.5959051724138,-1.5959051724138,9.010775862069,1.1842672413793,13.6066810344828,-0.411637931034498,13.1950431034483,-0.00095846094864005,2.1012931034483,-2.4601293103448,-2.9256465517241,2.6109913793103,-0.1016946218691,0.014127707122227,-0.89008620689655,-0.169167921621575,4.79418103448276,3.0161637931034,0.131465517241399,19.415948275862
"2005_1150_1301",2005,137,"2005_1150",1150,"2005_1301",1301,7,9,2,10,3,-7,3,28,21,0.75,78.3571428571429,72.0714285714286,6.28571428571429,4,0.25,0.857142857142857,0.583333333333333,1,26.4285714285714,61.0357142857143,0.433001755412522,0.436910377358491,-0.00390862194596864,8,21.75,0.367816091954023,0.319604612850082,0.0482114791039406,17.5,25.5714285714286,0.684357541899441,0.716981132075472,-0.0326235901760303,14.5714285714286,12.5,24.1071428571429,24.8571428571429,38.6785714285714,37.3571428571429,1.32142857142857,0.376731301939058,14.2142857142857,14.6785714285714,13.1785714285714,16.1785714285714,1.07859078590786,0.181403828623519,8.71428571428571,0.661246612466125,3.21428571428571,16.9642857142857,21.4642857142857,103.464285714286,32,19,0.59375,73.84375,66.375,7.46875,0,0.59375,0.647058823529412,0.454545454545455,0.75,25.1875,54.875,0.458997722095672,0.432084309133489,0.0269134129621825,8.46875,22.9375,0.369209809264305,0.349809885931559,0.0193999233327463,15,21.5625,0.695652173913043,0.69047619047619,0.00517598343685299,11.09375,12.09375,21.4375,22.21875,32.53125,34.3125,-1.78125,0.341018251681076,15.3125,11.78125,12.28125,15.09375,1.24681933842239,0.207363520947948,7.0625,0.575063613231552,4.34375,18.84375,19.9375,97.6875,"Lose",0.15625,4.5133928571429,-5.6964285714286,-1.18303571428571,-0.34375,0.210084033613445,0.128787878787878,0.25,-0.02599596668315,-0.00482606822500198,-0.0308220349081511,-0.00139371731028204,0.030205273081477,0.0288115557711943,-0.011294632013602,-0.026504941599282,-0.0377995736128833,3.4776785714286,-0.40625,2.6696428571429,-2.6383928571429,6.1473214285714,-3.0446428571429,3.10267857142857,0.035713050257982,-1.0982142857143,-2.8973214285714,-0.8973214285714,-1.0848214285714,-0.16822855251453,-0.025959692324429,1.65178571428571,0.0861829992345731,-1.12946428571429,1.8794642857143,1.5267857142857,5.77678571428601
"2005_1228_1305",2005,138,"2005_1228",1228,"2005_1305",1305,1,5,4,9,10,1,8,33,32,0.96969696969697,77.4242424242424,60.1212121212121,17.3030303030303,1,1,1,0.888888888888889,1,28.1515151515152,57.6060606060606,0.488690163072067,0.411597498578738,0.0770926644933294,8.6969696969697,21.7878787878788,0.399165507649513,0.36279926335175,0.0363662442977636,12.4242424242424,17.1515151515152,0.724381625441696,0.662109375,0.062272250441696,10.969696969697,10.2727272727273,23.3939393939394,20.5151515151515,34.3636363636364,30.7878787878788,3.57575757575757,0.319223985890653,18.5757575757576,12.3030303030303,11.1212121212121,15.3030303030303,1.67029972752044,0.239921722113503,7.63636363636364,0.686648501362398,3.42424242424242,15.5151515151515,15.5454545454545,105.575757575758,29,23,0.793103448275862,69.551724137931,62.5172413793103,7.03448275862069,1,0,0.75,0.846153846153846,0.793103448275862,24.7241379310345,53.551724137931,0.461687057308435,0.391176470588235,0.0705105867202001,2.68965517241379,9.93103448275862,0.270833333333333,0.312138728323699,-0.0413053949903661,17.4137931034483,24.6551724137931,0.706293706293706,0.693304535637149,0.0129891706565574,12.0689655172414,11.1034482758621,27.3103448275862,20.7586206896552,39.3793103448276,31.8620689655172,7.51724137931035,0.306479859894921,15.0689655172414,12.6206896551724,14.5862068965517,12.9655172413793,1.03309692671395,0.216658403569658,6.68965517241379,0.458628841607565,5.17241379310345,15.7241379310345,19.8275862068966,99.6896551724138,"Win",0.176593521421108,7.87251828631139,2.3960292580982,10.2685475444096,1,0.25,0.0427350427350429,0.206896551724138,0.027003105763632,-0.020421027990503,0.0065820777731293,0.12833217431618,-0.050660535028051,0.0776716392881297,0.01808791914799,0.031195160637149,0.0492830797851386,-1.0992685475444,0.8307210031348,-3.9164054336468,0.243469174503698,-5.0156739811912,1.0741901776384,-3.94148380355278,0.012744125995732,3.5067920585162,0.317659352142101,3.4649947753396,-2.337513061651,0.63720280080649,0.023263318543845,0.94670846394985,0.228019659754833,-1.74817136886103,0.208986415883,-4.2821316614421,5.88610240334421
"2005_1235_1314",2005,139,"2005_1235",1235,"2005_1314",1314,9,20,11,1,6,5,-8,29,18,0.620689655172414,68.3793103448276,64.1379310344828,4.24137931034483,3,0.666666666666667,0.8125,0.363636363636364,0.5,25.2413793103448,57.2413793103448,0.440963855421687,0.415422885572139,0.0255409698495475,3.68965517241379,12.5862068965517,0.293150684931507,0.310015898251192,-0.0168652133196855,14.2068965517241,20.551724137931,0.691275167785235,0.682572614107884,0.00870255367735107,11.7586206896552,11.7586206896552,23.2068965517241,23.7586206896552,34.9655172413793,35.5172413793103,-0.551724137931032,0.33629191321499,14.2413793103448,14.5172413793103,12.9310344827586,17.3793103448276,1.10133333333333,0.208270297528996,9.48275862068965,0.733333333333333,3.79310344827586,16.6896551724138,17.4827586206897,92.2758620689655,31,27,0.870967741935484,88.7741935483871,70.258064516129,18.5161290322581,0,0.870967741935484,1,0.8,0.666666666666667,30.4516129032258,61.3548387096774,0.496319663512093,0.4034151547492,0.092904508762893,7.38709677419355,18.4516129032258,0.40034965034965,0.341534008683068,0.0588156416665823,20.4838709677419,27.8709677419355,0.734953703703704,0.719063545150502,0.015890158553202,13.7741935483871,11.7741935483871,26.5483870967742,20.8064516129032,40.3225806451613,32.5806451612903,7.74193548387097,0.3416,19.3225806451613,13.258064516129,16.6774193548387,19.0322580645161,1.15860735009671,0.21765988372093,10.3870967741935,0.622823984526112,3.83870967741935,18.1290322580645,22.3548387096774,122.451612903226,"Lose",-0.25027808676307,-20.3948832035595,6.12013348164619,-14.2747497219133,-0.204301075268817,-0.1875,-0.436363636363636,-0.166666666666667,-0.055355808090406,-0.012007730822939,-0.0673635389133455,-0.107198965418143,0.031518110431876,-0.0756808549862678,-0.043678535918469,0.036490931042618,-0.00718760487585093,-2.0155728587319,0.0155728587319004,-3.3414905450501,-2.952169076752,-5.357063403782,-2.93659621802,-8.293659621802,-0.00530808678500999,-5.0812013348165,-1.2591768631813,3.7463848720801,1.6529477196885,-0.0572740167633801,-0.009389586191934,-0.904338153503851,0.110509348807221,-0.0456062291434902,1.4393770856507,-4.8720800889877,-30.1757508342605
"2005_1228_1314",2005,154,"2005_1228",1228,"2005_1314",1314,1,5,4,1,6,5,0,33,32,0.96969696969697,77.4242424242424,60.1212121212121,17.3030303030303,1,1,1,0.888888888888889,1,28.1515151515152,57.6060606060606,0.488690163072067,0.411597498578738,0.0770926644933294,8.6969696969697,21.7878787878788,0.399165507649513,0.36279926335175,0.0363662442977636,12.4242424242424,17.1515151515152,0.724381625441696,0.662109375,0.062272250441696,10.969696969697,10.2727272727273,23.3939393939394,20.5151515151515,34.3636363636364,30.7878787878788,3.57575757575757,0.319223985890653,18.5757575757576,12.3030303030303,11.1212121212121,15.3030303030303,1.67029972752044,0.239921722113503,7.63636363636364,0.686648501362398,3.42424242424242,15.5151515151515,15.5454545454545,105.575757575758,31,27,0.870967741935484,88.7741935483871,70.258064516129,18.5161290322581,0,0.870967741935484,1,0.8,0.666666666666667,30.4516129032258,61.3548387096774,0.496319663512093,0.4034151547492,0.092904508762893,7.38709677419355,18.4516129032258,0.40034965034965,0.341534008683068,0.0588156416665823,20.4838709677419,27.8709677419355,0.734953703703704,0.719063545150502,0.015890158553202,13.7741935483871,11.7741935483871,26.5483870967742,20.8064516129032,40.3225806451613,32.5806451612903,7.74193548387097,0.3416,19.3225806451613,13.258064516129,16.6774193548387,19.0322580645161,1.15860735009671,0.21765988372093,10.3870967741935,0.622823984526112,3.83870967741935,18.1290322580645,22.3548387096774,122.451612903226,"Lose",0.098729227761486,-11.3499511241447,10.1368523949169,-1.2130987292278,0.129032258064516,0,0.0888888888888889,0.333333333333333,-0.00762950044002603,-0.00818234382953803,-0.0158118442695636,-0.001184142700137,-0.021265254668682,-0.0224493973688187,-0.010572078262008,0.056954170150502,0.046382091888494,-2.8044965786901,1.5014662756598,-3.1544477028348,0.291300097751698,-5.9589442815249,1.7927663734115,-4.1661779081134,-0.022376014109347,-0.7468230694037,0.955034213098701,5.5562072336266,3.7292277614858,0.51169237742373,0.022261838392573,-2.75073313782986,0.063824516836286,-0.41446725317693,2.613880742913,-6.8093841642229,-16.875855327468
