"id","Season","Seed_num_Team1","Seed_num_Team2","Games_won_Team1","Winning_percent_Team1","Overtime_Team1","Overtime_won_prob_Team1","Home_won_prob_Team1","Away_won_prob_Team1","FGP_opp_Team1","FGM3_avg_Team1","FGA3_avg_Team1","FGP3_Team1","FTA_avg_Team1","FTP_opp_Team1","OR_avg_Team1","OR_avg_opp_Team1","OR_percent_Team1","AST_avg_Team1","TO_avg_opp_Team1","AST_to_SCORE_Team1","Games_Team2","Score_avg_Team2","Score_avg_opp_Team2","Neutral_won_prob_Team2","FGP_Team2","FTP_opp_Team2","DR_avg_Team2","TO_avg_Team2","TO_avg_opp_Team2","STL_to_TO_Team2","Result","Result_num"
"2003_1360_1390",2003,13,4,17,0.607142857142857,2,0.5,0.615384615384615,0.6,0.432977461447212,6.92857142857143,18.0357142857143,0.384158415841584,26.3214285714286,0.681992337164751,11.5357142857143,11.2857142857143,0.304429783223374,16.3928571428571,15.1785714285714,0.219512195121951,31,72.258064516129,66.9677419354839,0.5,0.441912173429683,0.704361873990307,25.1290322580645,14.3225806451613,13.0645161290323,0.385135135135135,"Lose",0
"2003_1242_1393",2003,2,3,23,0.766666666666667,0,0.766666666666667,0.928571428571429,0.777777777777778,0.406387665198238,4.8,14.1333333333333,0.339622641509434,24.1333333333333,0.689956331877729,14.3,11.5333333333333,0.347087378640777,16.7333333333333,17.3,0.205737704918033,29,80.1034482758621,69.8965517241379,0.333333333333333,0.470066518847007,0.664233576642336,26.8965517241379,13.6206896551724,14.448275862069,0.610126582278481,"Lose",0
"2003_1120_1393",2003,10,3,19,0.633333333333333,0,0.633333333333333,0.764705882352941,0.375,0.420247204237787,5.63333333333333,16.3333333333333,0.344897959183673,19.7333333333333,0.669354838709677,11.9333333333333,12.2333333333333,0.345893719806763,13.4,15.8,0.191155492154066,29,80.1034482758621,69.8965517241379,0.333333333333333,0.470066518847007,0.664233576642336,26.8965517241379,13.6206896551724,14.448275862069,0.610126582278481,"Lose",0
"2003_1329_1393",2003,6,3,20,0.689655172413793,1,1,0.866666666666667,0.5,0.389746757257566,4.86206896551724,12.9655172413793,0.375,22.3448275862069,0.656666666666667,12.3793103448276,14.1034482758621,0.339640491958373,12.2413793103448,16.7586206896552,0.178123432012042,29,80.1034482758621,69.8965517241379,0.333333333333333,0.470066518847007,0.664233576642336,26.8965517241379,13.6206896551724,14.448275862069,0.610126582278481,"Lose",0
"2003_1328_1393",2003,1,3,24,0.8,3,1,0.9375,0.625,0.40474703310431,7.46666666666667,18.9666666666667,0.393673110720562,18.6,0.67262969588551,12.1333333333333,10.4,0.327044025157233,14.1666666666667,13.7,0.199063231850117,29,80.1034482758621,69.8965517241379,0.333333333333333,0.470066518847007,0.664233576642336,26.8965517241379,13.6206896551724,14.448275862069,0.610126582278481,"Lose",0
"2003_1264_1393",2003,14,3,23,0.793103448275862,5,0.2,0.777777777777778,0.8,0.416303671437461,5.51724137931035,15.8275862068966,0.348583877995643,23.8965517241379,0.723988439306358,11.3103448275862,12.6206896551724,0.326693227091633,13.8620689655172,17.7241379310345,0.181982797645994,29,80.1034482758621,69.8965517241379,0.333333333333333,0.470066518847007,0.664233576642336,26.8965517241379,13.6206896551724,14.448275862069,0.610126582278481,"Lose",0
"2003_1393_1400",2003,3,1,24,0.827586206896552,1,1,1,0.666666666666667,0.390074706510139,5.24137931034483,15.8620689655172,0.330434782608696,23.6206896551724,0.664233576642336,14.3103448275862,15.7931034482759,0.347280334728033,14.9655172413793,14.448275862069,0.186827378390013,28,78.8571428571429,68.6785714285714,0.6,0.448512585812357,0.65874363327674,26.1428571428571,13.4285714285714,14.1785714285714,0.476063829787234,"Win",1
"2003_1345_1400",2003,9,1,18,0.642857142857143,1,1,0.933333333333333,0.333333333333333,0.41480996068152,5.10714285714286,15.5,0.329493087557604,25.5,0.723591549295775,10.3928571428571,10.6428571428571,0.306962025316456,12.25,16.3928571428571,0.170731707317073,28,78.8571428571429,68.6785714285714,0.6,0.448512585812357,0.65874363327674,26.1428571428571,13.4285714285714,14.1785714285714,0.476063829787234,"Lose",0
"2003_1163_1400",2003,5,1,21,0.7,1,1,0.875,0.454545454545455,0.38041815400306,6.06666666666667,15.7,0.386411889596603,22.1,0.725396825396825,14.7666666666667,15.3333333333333,0.34609375,15.6333333333333,13.3666666666667,0.19533527696793,28,78.8571428571429,68.6785714285714,0.6,0.448512585812357,0.65874363327674,26.1428571428571,13.4285714285714,14.1785714285714,0.476063829787234,"Lose",0
"2003_1277_1400",2003,7,1,19,0.612903225806452,1,1,0.875,0.333333333333333,0.400641025641026,4.90322580645161,13.3870967741935,0.366265060240964,22.1290322580645,0.716951788491446,10.6774193548387,9.32258064516129,0.305632502308403,13.6129032258065,14.2903225806452,0.202495201535509,28,78.8571428571429,68.6785714285714,0.6,0.448512585812357,0.65874363327674,26.1428571428571,13.4285714285714,14.1785714285714,0.476063829787234,"Lose",0
"2003_1173_1409",2003,4,13,24,0.827586206896552,1,1,0.944444444444444,0.636363636363636,0.422303473491773,7.51724137931035,20.8620689655172,0.360330578512397,22.7931034482759,0.715686274509804,13.4827586206897,12.1724137931034,0.367826904985889,15.2068965517241,11.8620689655172,0.208905731880625,31,73.5161290322581,65.258064516129,1,0.462669683257919,0.681742043551089,25.8064516129032,14.3225806451613,14.4193548387097,0.529279279279279,"Lose",0
"2003_1411_1421",2003,16,16,18,0.6,1,1,0.785714285714286,0.333333333333333,0.424944812362031,5.93333333333333,18.5,0.320720720720721,28.0666666666667,0.638790035587189,13.1666666666667,11.9333333333333,0.346795434591747,14.2,14.3333333333333,0.195054945054945,29,71.2068965517241,78.448275862069,1,0.429265330904675,0.675840978593272,23.1724137931034,16.2068965517241,12.8275862068966,0.436170212765957,"Lose",0
"2003_1400_1421",2003,1,16,22,0.785714285714286,1,1,1,0.555555555555556,0.411338962605549,5.85714285714286,16.7857142857143,0.348936170212766,23.7857142857143,0.65874363327674,16.1785714285714,12.9285714285714,0.382278481012658,14.5,14.1785714285714,0.183876811594203,29,71.2068965517241,78.448275862069,1,0.429265330904675,0.675840978593272,23.1724137931034,16.2068965517241,12.8275862068966,0.436170212765957,"Win",1
"2003_1268_1423",2003,6,11,19,0.678571428571429,2,0,0.875,0.5,0.378537735849057,6.75,16.9642857142857,0.397894736842105,21.5714285714286,0.694017094017094,13.75,14.3214285714286,0.339506172839506,18.8928571428571,18.3214285714286,0.233863837312113,30,71.3666666666667,59.6,1,0.461583924349882,0.661791590493601,23.1333333333333,11.4666666666667,16.9333333333333,0.802325581395349,"Win",1
"2003_1332_1428",2003,8,9,23,0.71875,1,1,0.875,0.454545454545455,0.42614513638703,9,23,0.391304347826087,20.65625,0.70159151193634,11.375,13.21875,0.317073170731707,17.46875,16.75,0.21246674268339,30,66.7333333333333,60,0.5,0.456636005256242,0.6875,23.2,12.7,12.5666666666667,0.36745406824147,"Lose",0
"2003_1246_1428",2003,1,9,29,0.90625,0,0.90625,0.923076923076923,0.909090909090909,0.412324929971989,5.90625,16.59375,0.355932203389831,20.78125,0.681660899653979,12.875,11.1875,0.347679324894515,16.1875,16.46875,0.208786779524385,30,66.7333333333333,60,0.5,0.456636005256242,0.6875,23.2,12.7,12.5666666666667,0.36745406824147,"Win",1
"2003_1242_1429",2003,2,15,23,0.766666666666667,0,0.766666666666667,0.928571428571429,0.777777777777778,0.406387665198238,4.8,14.1333333333333,0.339622641509434,24.1333333333333,0.689956331877729,14.3,11.5333333333333,0.347087378640777,16.7333333333333,17.3,0.205737704918033,30,65.9666666666667,60.1,1,0.456354300385109,0.696629213483146,22.3666666666667,12.2333333333333,12.3666666666667,0.4141689373297,"Win",1
"2003_1112_1436",2003,1,16,25,0.892857142857143,2,0.5,0.933333333333333,0.916666666666667,0.40750966316952,7.03571428571429,20.0714285714286,0.350533807829181,25,0.633064516129032,15.1785714285714,13.1071428571429,0.354462051709758,17.6428571428571,16.8571428571429,0.207041072925398,29,67.7931034482759,63.1379310344828,0.6,0.444444444444444,0.669584245076586,25.7241379310345,14.0689655172414,13,0.487745098039216,"Win",1
"2003_1228_1443",2003,4,13,24,0.8,0,0.8,1,0.333333333333333,0.376078914919852,7.43333333333333,20.1666666666667,0.368595041322314,19.1,0.708006279434851,9.73333333333333,11.1333333333333,0.277039848197343,18.2666666666667,14.8333333333333,0.242156429518338,31,73.0967741935484,66.4193548387097,0.75,0.459896133871898,0.692567567567568,23.258064516129,15.1612903225806,15.741935483871,0.465957446808511,"Win",1
"2003_1338_1447",2003,2,15,26,0.866666666666667,0,0.866666666666667,1,0.636363636363636,0.383510306058713,6.36666666666667,17.7666666666667,0.358348968105066,22.8,0.688405797101449,11.3,10.3,0.308181818181818,17.7666666666667,16.1666666666667,0.238159070598749,31,75.5483870967742,71.4516129032258,0.67741935483871,0.472035794183445,0.721706864564007,22.3548387096774,14.9677419354839,15.4516129032258,0.502155172413793,"Win",1
"2003_1120_1448",2003,10,2,19,0.633333333333333,0,0.633333333333333,0.764705882352941,0.375,0.420247204237787,5.63333333333333,16.3333333333333,0.344897959183673,19.7333333333333,0.669354838709677,11.9333333333333,12.2333333333333,0.345893719806763,13.4,15.8,0.191155492154066,29,78.4137931034483,67.6206896551724,0.5,0.456626506024096,0.687615526802218,26.9310344827586,15.1034482758621,13.6206896551724,0.424657534246575,"Win",1
"2003_1190_1448",2003,15,2,17,0.62962962962963,0,0.62962962962963,0.8,0.384615384615385,0.441019561351512,5.22222222222222,15.1851851851852,0.34390243902439,24.8148148148148,0.72791519434629,14,13.8518518518519,0.368062317429406,14.037037037037,18.8888888888889,0.176115241635688,29,78.4137931034483,67.6206896551724,0.5,0.456626506024096,0.687615526802218,26.9310344827586,15.1034482758621,13.6206896551724,0.424657534246575,"Lose",0
"2003_1323_1454",2003,5,12,22,0.709677419354839,3,0.666666666666667,0.875,0.4,0.413346613545817,8.29032258064516,21.7741935483871,0.380740740740741,22.8387096774194,0.682080924855491,11.3870967741935,13.6774193548387,0.297639123102867,16.9032258064516,13.0645161290323,0.211035038260169,30,77.1,69.9333333333333,0.666666666666667,0.473105841526894,0.698412698412698,23,14.8666666666667,17.2666666666667,0.591928251121076,"Win",1
"2003_1451_1458",2003,12,5,25,0.862068965517241,0,0.862068965517241,1,0.75,0.457270408163265,6.10344827586207,18.2068965517241,0.335227272727273,25.6896551724138,0.689024390243902,10.3448275862069,10.1034482758621,0.3125,14.2758620689655,15.5862068965517,0.192379182156134,29,70.7241379310345,58.6896551724138,0,0.464491362763916,0.729508196721312,22.551724137931,10.5172413793103,13.9655172413793,0.662295081967213,"Lose",0
"2003_1409_1458",2003,13,5,22,0.709677419354839,1,0,0.823529411764706,0.5,0.396807925151348,6.64516129032258,18.3225806451613,0.362676056338028,19.3870967741935,0.681742043551089,11.1612903225806,12.7741935483871,0.301919720767888,14.7741935483871,14.4193548387097,0.200965335673541,29,70.7241379310345,58.6896551724138,0,0.464491362763916,0.729508196721312,22.551724137931,10.5172413793103,13.9655172413793,0.662295081967213,"Lose",0
"2003_1246_1458",2003,1,5,29,0.90625,0,0.90625,0.923076923076923,0.909090909090909,0.412324929971989,5.90625,16.59375,0.355932203389831,20.78125,0.681660899653979,12.875,11.1875,0.347679324894515,16.1875,16.46875,0.208786779524385,29,70.7241379310345,58.6896551724138,0,0.464491362763916,0.729508196721312,22.551724137931,10.5172413793103,13.9655172413793,0.662295081967213,"Win",1
"2003_1407_1462",2003,14,3,25,0.833333333333333,0,0.833333333333333,0.9,0.8,0.41537610619469,9.46666666666667,28.3333333333333,0.334117647058824,19.5333333333333,0.685082872928177,15.0666666666667,13.4333333333333,0.378876781223806,15.0666666666667,17.7333333333333,0.189836203275935,30,78.2333333333333,65.9666666666667,0.333333333333333,0.452702702702703,0.663507109004739,25.5,13.0333333333333,14,0.419437340153453,"Lose",0
"2003_1268_1462",2003,6,3,19,0.678571428571429,2,0,0.875,0.5,0.378537735849057,6.75,16.9642857142857,0.397894736842105,21.5714285714286,0.694017094017094,13.75,14.3214285714286,0.339506172839506,18.8928571428571,18.3214285714286,0.233863837312113,30,78.2333333333333,65.9666666666667,0.333333333333333,0.452702702702703,0.663507109004739,25.5,13.0333333333333,14,0.419437340153453,"Win",1
